movie_title,release_date,month_released,rated,genre,runtime_minutes,belongs_to_collection,tagline,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer
The Jackal,1997-11-14,11,R,Action,124.0,0,How do you stop an assassin who has no identity?,60000000,54956941,159356941,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kiss the Girls,1997-10-03,10,R,Crime,115.0,1,Smart Girls. Pretty Girls. Missing Girls.,27000000,60527873,60527873,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Devil's Own,1997-03-12,3,R,Action,111.0,0,"They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war.",90000000,42885593,140900000,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Amistad,1997-12-03,12,R,Biography,155.0,0,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,40000000,44212592,58250151,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Postman,1997-12-25,12,R,Action,177.0,1,The year is 2013. One man walked in off the horizon and hope came with him.,80000000,17650704,20841123,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Grosse Pointe Blank,1997-04-11,4,R,Action,107.0,0,Even a hit man deserves a second shot.,15000000,28084357,31070412,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Mortal Kombat: Annihilation,1997-11-21,11,PG-13,Action,95.0,1,"The world was created in six days, so too shall it be destroyed and on the seventh day mankind will rest... in peace",30000000,35927406,51327406,3.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selena,1997-03-21,3,PG,Biography,127.0,0,Discover the true story of one of America's brightest stars... that faded too soon.,20000000,35782828,35782828,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Peacemaker,1997-09-26,9,R,Action,124.0,0,How do you get the world's attention?,50000000,41263140,62967368,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Volcano,1997-04-25,4,PG-13,Action,104.0,0,The coast is toast,90000000,47546796,120100000,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Flubber,1997-11-26,11,PG,Comedy,93.0,0,Catch it if you can!,80000000,92993801,177993801,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Ice Storm,1997-09-27,9,R,Drama,112.0,0,"It was 1973, and the climate was changing.",18000000,8038061,16011975,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Soul Food,1997-09-26,9,R,Comedy,115.0,0,There's Plenty For Everyone!,7500000,43492389,43492389,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Relic,1997-01-10,1,R,Horror,110.0,0,The Next Evolution In Terror.,60000000,33956608,33956608,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wag the Dog,1997-12-25,12,R,Comedy,97.0,0,"A comedy about truth, justice and other special effects.",15000000,43057470,64252038,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Absolute Power,1997-02-14,2,R,Action,121.0,0,Corrupts Absolutely.,50000000,50068310,50068310,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Money Talks,1997-08-22,8,R,Action,97.0,0,This ain't no buddy movie.,25000000,41076865,41076865,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Sweet Hereafter,1997-05-14,10,R,Drama,112.0,0,There is no such thing as the simple truth.,5000000,4306697,7951247,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Switchback,1997-10-31,10,R,Crime,118.0,0,The hunter becomes the hunted.,38000000,6504442,6504442,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Steel,1997-08-15,8,PG-13,Action,97.0,0,Heroes don't come any bigger.,16000000,1686429,1686429,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Eve's Bayou,1997-09-07,11,R,Drama,108.0,0,The secrets that hold us together can also tear us apart.,5000000,14843425,14843425,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kundun,1997-12-25,12,PG-13,Biography,134.0,0,,28000000,5686694,5686694,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Air Bud,1997-08-01,8,PG,Comedy,98.0,1,He Sits. He Stays. He Shoots. He Scores.,3000000,24646936,27788649,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Love Jones,1997-03-14,3,R,Drama,109.0,0,Get Together. Fall Apart. Start Over.,10000000,12554569,12554569,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Man Who Knew Too Little,1997-11-14,11,PG,Comedy,94.0,0,"He’s on a mission so secret, even he doesn’t know about it.",20000000,13801755,13801755,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Deconstructing Harry,1997-08-26,12,R,Comedy,96.0,0,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...,20000000,10686841,10686841,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warriors of Virtue,1997-05-02,5,PG,Action,131.0,1,In a world beyond your imagination a battle for the universe has begun.,35000000,6448817,6448817,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Apostle,1997-10-09,12,PG-13,Drama,134.0,0,The hardest soul to save was his own.,5000000,20733485,21277770,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Ulee's Gold,1997-06-13,6,R,Drama,113.0,0,,2700000,9054736,15600000,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Prefontaine,1997-01-24,1,PG-13,Biography,106.0,0,He beat the odds... And became a legend!,8000000,590817,590817,6.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cats Don't Dance,1997-03-26,3,G,Animation,75.0,0,It's a Jungle Out There!,32000000,3588602,3588602,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Turbulence,1997-01-09,1,R,Action,100.0,1,"If you weren't afraid of flying before, you will be now.",55000000,11532774,11532774,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Simple Wish,1997-07-11,7,PG,Comedy,89.0,0,Anabel made a wish. Murray made a mess,28000000,8165213,8165213,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Last Time I Committed Suicide,1997-06-20,6,R,Biography,92.0,0,Life is what happens when you're busy making plans,4000000,12836,12836,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8 Heads in a Duffel Bag,1997-04-18,4,R,Adventure,95.0,0,A mindless comedy.,3000000,3602884,4002884,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
McHale's Navy,1997-04-18,4,PG,Action,108.0,1,He's Under Siege and Out-of-Control.,42000000,4408420,4408420,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Smilla's Sense of Snow,1997-02-13,2,R,Crime,121.0,0,Some Tracks Should Never Be Uncovered.,35000000,2221994,2221994,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Big Lebowski,1998-03-06,3,R,Comedy,117.0,0,Times like these call for a Big Lebowski.,15000000,17498804,46189568,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saving Private Ryan,1998-07-24,7,R,Drama,169.0,0,The mission is a man.,65000000,216335085,485035085,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
American History X,1998-10-30,10,R,Drama,119.0,0,Some Legacies Must End.,10000000,6719864,6719864,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Truman Show,1998-06-04,6,PG,Comedy,103.0,0,On the air. Unaware.,60000000,125618201,264118201,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Armageddon,1998-07-01,7,PG-13,Action,151.0,0,The Earth's Darkest Day Will Be Man's Finest Hour,140000000,201578182,554600000,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rounders,1998-09-11,9,R,Crime,121.0,0,Trust everyone... But always cut the cards.,12000000,22921898,22921898,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wild Things,1998-03-20,3,R,Crime,108.0,1,They're dying to play with you.,20000000,29795299,55576210,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Blade,1998-08-21,8,R,Action,120.0,1,Part Man. Part Vampire. All Hero.,45000000,70141876,131237688,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Meet Joe Black,1998-11-12,11,PG-13,Drama,178.0,0,Sooner or later everyone does.,85000000,44650003,44650003,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rush Hour,1998-09-18,9,PG-13,Action,98.0,1,The Fastest Hands in the East Meet the Biggest Mouth in the West.,35000000,141186864,245300000,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Fear and Loathing in Las Vegas,1998-05-22,5,R,Adventure,118.0,0,"Buy the ticket, take the ride.",18500000,10680275,13711903,7.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deep Impact,1998-05-08,5,PG-13,Action,120.0,0,Heaven and Earth are about to collide.,80000000,140464664,349464664,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
There's Something About Mary,1998-07-15,7,R,Comedy,119.0,0,Love Is In The Hair.,22000000,176484651,369884651,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Faculty,1998-12-25,12,R,Horror,104.0,0,Take me to your teacher.,15000000,40283321,40283321,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Out of Sight,1998-06-26,6,R,Comedy,123.0,0,Opposites attract.,48000000,37562568,77562568,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mulan,1998-06-18,6,G,Animation,87.0,1,"This time, the princess saves the prince.",90000000,120620254,303500000,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Practical Magic,1998-10-16,10,PG-13,Comedy,104.0,0,"For two sisters from a family of witches, falling in love is the trickiest spell of all.",60000000,46850558,68336997,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Thin Red Line,1998-12-25,12,R,Drama,170.0,0,Every man fights his own war.,52000000,36400491,97709034,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
What Dreams May Come,1998-10-02,10,PG-13,Drama,113.0,0,After life there is more. The end is just the beginning.,80000000,55485043,71485043,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rushmore,1998-09-17,12,R,Comedy,93.0,0,Love. Expulsion. Revolution.,10000000,17105219,19080435,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Mask of Zorro,1998-07-16,7,PG-13,Action,136.0,1,No one has seen his face... but everyone ... knows this mark.,65000000,93828745,233700000,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dark City,1998-02-27,2,R,Fantasy,100.0,0,A world where the night never ends.,27000000,14435076,27257061,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Godzilla,1998-05-20,5,PG-13,Action,139.0,0,Size does matter.,125000000,136314294,376000000,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Shakespeare in Love,1998-12-11,12,R,Comedy,123.0,0,Love is the only inspiration.,26000000,100317794,279500000,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Can't Hardly Wait,1998-06-12,6,PG-13,Comedy,100.0,0,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,10000000,25358996,25358996,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Soldiers,1998-07-10,7,PG-13,Action,108.0,0,"The few, the proud, and the small.",40000000,55143823,71743823,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Snake Eyes,1998-08-07,8,R,Crime,98.0,0,Believe everything except your eyes.,73000000,55591409,103891409,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Prince of Egypt,1998-12-15,12,PG,Animation,99.0,0,The Power Is Real.,60000000,101413188,218613188,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stepmom,1998-12-25,12,PG-13,Comedy,125.0,0,Be there for the joy. Be there for the tears. Be there for each other.,50000000,91137662,159745279,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Waterboy,1998-11-06,11,PG-13,Comedy,90.0,0,You can mess with him. But don't mess with his water.,23000000,161491646,190191646,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Star Trek: Insurrection,1998-12-10,12,PG,Action,103.0,1,The battle for paradise has begun.,70000000,70187658,117800000,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Man in the Iron Mask,1998-03-12,3,PG-13,Action,132.0,0,For the honor of a king. And the destiny of a country. All for one.,35000000,56968169,56968169,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Enemy of the State,1998-11-20,11,R,Action,132.0,0,It's not paranoia if they're really after you.,85000000,111549836,250649836,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Urban Legend,1998-09-25,9,R,Horror,99.0,1,It Happened To Someone Who Knows Someone You Know... You're Next.,14000000,38116707,72571864,5.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronin,1998-09-25,9,R,Action,122.0,0,Your ally could become your enemy.,55000000,41610884,70692101,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bride of Chucky,1998-10-16,10,R,Comedy,89.0,1,Chucky Gets Lucky.,25000000,32404188,50692188,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Pi,1998-07-10,7,R,Drama,84.0,0,"There will be no order, only chaos",68000,3221152,4678513,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Horse Whisperer,1998-05-14,5,PG-13,Drama,169.0,0,,60000000,75383563,186883563,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Happiness,1998-10-16,10,Unrated,Comedy,134.0,0,Finding happiness can be a tragic comedy.,3000000,2746453,5746453,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Patch Adams,1998-12-25,12,PG-13,Biography,115.0,0,Laughter is contagious,50000000,135014968,202173000,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sphere,1998-02-13,2,PG-13,Action,134.0,0,"A thousand feet beneath the sea, the blackest holes are in the mind...",73000000,37068294,50168294,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
U.S. Marshals,1998-03-06,3,PG-13,Action,131.0,1,The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.,60000000,57833603,57833603,6.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Rising,1998-01-30,1,R,Action,106.0,0,Full Scream Ahead,45000000,11203026,11203026,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Lethal Weapon 4,1998-07-10,7,R,Action,127.0,1,The faces you love. The action you expect.,140000000,130444603,285400000,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Elizabeth,1998-09-13,11,R,Biography,124.0,1,Declared illegitimate aged 3. Tried for treason aged 21. Crowned Queen aged 25.,25000000,30082699,82150642,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Negotiator,1998-07-29,7,R,Action,140.0,0,He frees hostages for a living. Now he's taking hostages to survive.,50000000,44705766,49105766,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1998-08-28,8,R,Drama,93.0,0,You've never been anywhere until you've been here,13000000,16757163,16757163,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hope Floats,1998-05-29,5,PG-13,Drama,114.0,0,"When life fell apart, love fell into place.",30000000,60110313,81529000,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sliding Doors,1998-04-23,4,PG-13,Comedy,99.0,0,What if one split second sent your life in two completely different directions?.,6000000,11911200,58809149,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Buffalo '66,1998-01-20,6,R,Comedy,110.0,0,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.,1500000,2380606,2381227,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Psycho,1998-12-04,12,R,Horror,105.0,0,A new vision of a classic nightmare.,20000000,21541218,37226218,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Disturbing Behavior,1998-07-24,7,R,Horror,84.0,0,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.,15000000,17507368,19014238,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Mercury Rising,1998-04-03,4,R,Action,111.0,0,Someone knows too much.,60000000,32983332,32983332,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
City of Angels,1998-04-10,4,PG-13,Drama,114.0,0,She didn't believe in angels until she fell in love with one.,55000000,78750909,198750909,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Half Baked,1998-01-16,1,R,Comedy,82.0,0,They'll do anything to save their best bud.,8000000,17394881,17394881,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
He Got Game,1998-05-01,5,R,Drama,136.0,0,"The father, the son and the holy game.",25000000,21567853,22411948,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Antz,1998-10-02,10,PG,Animation,83.0,0,Every ant has his day.,60000000,90757863,152457863,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Simple Plan,1998-12-11,12,R,Crime,121.0,0,Sometimes good people do evil things.,17000000,16316273,16316273,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Vampires,1998-04-15,10,R,Action,108.0,1,From the Master of Evil. Comes a New Breed of Terror,20000000,20268825,20268825,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Velvet Goldmine,1998-10-23,11,R,Drama,118.0,0,Style matters. Even when it comes to murder.,9000000,1053788,4313644,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Avengers,1998-08-13,8,PG-13,Action,89.0,0,Saving the World in Style.,60000000,23385416,48585416,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I Still Know What You Did Last Summer,1998-11-13,11,R,Horror,100.0,1,Someone is dying for a second chance.,24000000,40020622,40020622,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Siege,1998-11-06,11,R,Action,116.0,0,On November 6th our freedom is history,70000000,40934175,116625798,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Soldier,1998-10-23,10,R,Action,99.0,0,"Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight",75000000,14623082,14623082,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
A Night at the Roxbury,1998-10-01,10,PG-13,Comedy,82.0,0,Score!,17000000,30331165,30331165,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Six-String Samurai,1998-09-18,9,PG-13,Action,91.0,0,Vegas Needs a New King.,2000000,134624,134624,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Replacement Killers,1998-02-06,2,R,Action,87.0,0,Kill or be replaced.,30000000,19035741,19035741,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bulworth,1998-05-15,5,R,Comedy,108.0,0,Brace yourself. This politician is about to tell the truth!,30000000,26528684,29203383,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dirty Work,1998-06-12,6,PG-13,Comedy,82.0,0,Revenge is a dish best served DIRTY.,13000000,10020081,10020081,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Doctor Dolittle,1998-06-22,6,PG-13,Comedy,85.0,1,He doesn't just talk to the animals!,71500000,144156605,294156605,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Celebrity,1998-09-07,11,R,Comedy,113.0,0,A funny look at people who will do anything to get famous... or stay famous.,12000000,5078660,6200000,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Very Bad Things,1998-09-11,11,R,Comedy,100.0,0,They've been bad. Very bad.,10000000,9949470,21094974,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Big Hit,1998-04-24,4,R,Action,91.0,0,Nothing's more dangerous than some nice guys... with a little time to kill.,13000000,27066941,27073371,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gods and Monsters,1998-01-21,11,R,Biography,105.0,0,,3500000,6451628,6451628,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Mighty Joe Young,1998-12-25,12,PG,Action,114.0,0,Survival is an instinct.,80000000,50632037,50632037,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Twilight,1998-03-06,3,R,Crime,94.0,0,Some people can buy their way out of anything. Except the past.,20000000,15055091,15055091,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Belly,1998-11-04,11,R,Crime,96.0,0,"Money, power, respect... but who's got your back?",3000000,9639390,9639390,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Babe: Pig in the City,1998-11-25,11,PG,Adventure,97.0,1,This little pig went to the city...,80000000,18319860,69131860,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Primary Colors,1998-03-20,3,R,Comedy,143.0,0,What went down on the way to the top.,65000000,39017984,39017984,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Quest for Camelot,1998-05-15,5,G,Animation,86.0,0,An evil knight gives nobility a bad name.,40000000,22772500,38172500,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hard Rain,1998-01-16,1,R,Action,97.0,0,"In the worst storm in living memory, one guard stands between five men and three million dollars.",70000000,19870567,19870567,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
