month_released,rated,genre,runtime_minutes,belongs_to_collection,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer,non_dom_gross_usd,title_length,worldwide_roi,domestic_roi,non_dom_roi,success_level_ww
11,R,Biography,99.0,0,5000000,3046086,5438120,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2392034,18,0.087624,-0.3907828,-0.5215932,1
6,PG-13,Adventure,191.0,0,63000000,25052000,25052000,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,-0.6023492063492063,-0.6023492063492063,-1.0,0
9,R,Biography,127.0,0,18000000,5828466,5828734,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,268,7,-0.6761814444444444,-0.6761963333333333,-0.9999851111111111,0
11,PG,Action,118.0,1,38000000,75671262,120000000,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44328738,22,2.1578947368421053,0.991349,0.16654573684210527,2
12,R,Drama,128.0,0,55000000,83015089,212200000,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,129184911,10,2.8581818181818184,0.5093652545454546,1.3488165636363636,2
5,R,Action,104.0,1,50000000,42586861,119180938,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76594077,21,1.38361876,-0.14826278,0.53188154,2
9,PG-13,Adventure,111.0,0,45000000,46815000,94215000,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47400000,14,1.0936666666666666,0.04033333333333333,0.05333333333333334,2
7,PG-13,Crime,119.0,0,45000000,92115211,117615211,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25500000,10,1.6136713555555555,1.0470046888888889,-0.43333333333333335,2
6,R,Drama,125.0,0,70000000,65011757,131011757,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66000000,4,0.8715965285714286,-0.07126061428571429,-0.05714285714285714,1
12,PG,Adventure,111.0,0,27000000,44342956,44342956,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0.6423317037037037,0.6423317037037037,-1.0,1
3,PG,Comedy,111.0,0,40000000,2816518,14938149,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12121631,19,-0.626546275,-0.92958705,-0.696959225,0
9,R,Action,99.0,1,28000000,44853581,102053581,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57200000,7,2.64477075,0.6019136071428571,1.042857142857143,2
11,PG,Comedy,97.0,1,22000000,145539357,190506000,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44966643,16,7.659363636363636,5.615425318181818,1.0439383181818183,2
10,R,Action,110.0,0,45000000,57362581,170362581,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,113000000,14,2.7858351333333333,0.2747240222222222,1.511111111111111,2
4,R,Comedy,95.0,0,13000000,7881335,7881335,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,-0.3937434615384615,-0.3937434615384615,-1.0,0
7,PG-13,Action,108.0,1,40000000,31835600,31835600,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,-0.20411,-0.20411,-1.0,0
9,R,Drama,103.0,0,1500000,5046118,5046118,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,2.364078666666667,2.364078666666667,-1.0,2
4,PG-13,Comedy,79.0,0,9000000,4333569,4333569,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-0.5184923333333333,-0.5184923333333333,-1.0,0
2,R,Action,101.0,0,50000000,38590458,38590458,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,-0.22819084,-0.22819084,-1.0,0
10,R,Comedy,98.0,0,20000000,13383747,13383747,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-0.33081265,-0.33081265,-1.0,0
5,PG-13,Comedy,115.0,0,14000000,13024170,13024170,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,-0.06970214285714285,-0.06970214285714285,-1.0,0
6,PG-13,Comedy,128.0,0,40000000,24172899,24172899,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,-0.395677525,-0.395677525,-1.0,0
5,PG,Action,93.0,1,20000000,11744960,11744960,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,-0.412752,-0.412752,-1.0,0
11,R,Action,108.0,0,10000000,29317886,29317886,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,1.9317886,1.9317886,-1.0,2
9,R,Comedy,99.0,0,10500000,125169,125169,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,-0.9880791428571428,-0.9880791428571428,-1.0,0
4,R,Comedy,110.0,0,8000000,8864699,8864699,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0.108087375,0.108087375,-1.0,1
9,R,Action,107.0,0,20000000,305070,305070,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,-0.9847465,-0.9847465,-1.0,0
7,PG-13,Comedy,97.0,0,13700000,56598476,57956568,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1358092,8,3.2304064233576644,3.131275620437956,-0.900869197080292,2
9,R,Crime,127.0,0,30000000,100125643,328125643,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228000000,5,9.937521433333334,2.3375214333333334,6.6,2
5,R,Biography,178.0,0,72000000,75545647,209045244,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133499597,10,1.9034061666666666,0.04924509722222222,0.8541610694444445,2
6,PG,Adventure,140.0,0,65000000,173772767,335802271,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,162029504,9,4.166188784615384,1.6734271846153845,1.4927616,2
8,R,Crime,106.0,0,6000000,23341568,34449356,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11107788,18,4.741559333333333,2.890261333333333,0.851298,2
12,PG,Adventure,104.0,0,65000000,100458310,262758310,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,162300000,7,3.0424355384615382,0.5455124615384616,1.496923076923077,2
11,R,Crime,178.0,0,52000000,42438300,110400000,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67961700,6,1.123076923076923,-0.18387884615384614,0.3069557692307692,2
6,PG-13,Action,109.0,0,50000000,81022333,152022333,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71000000,5,2.04044666,0.62044666,0.42,2
6,PG-13,Action,121.0,1,100000000,184031112,336529144,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,152498032,14,2.36529144,0.84031112,0.52498032,2
7,NC-17,Drama,91.0,0,1500000,7412216,20412216,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000000,4,12.608144,3.9414773333333333,7.666666666666667,2
11,G,Animation,81.0,1,30000000,192523233,365270951,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,172747718,9,11.175698366666667,5.4174411,4.758257266666667,2
8,R,Action,104.0,1,7000000,25532388,25532388,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,2.647484,2.647484,-1.0,2
8,PG-13,Action,101.0,1,20000000,70433227,122133227,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,51700000,13,5.10666135,2.52166135,1.585,2
10,R,Comedy,94.0,0,6100000,2108367,2108367,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,-0.6543660655737705,-0.6543660655737705,-1.0,0
10,R,Drama,111.0,0,4000000,31983777,49800000,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17816223,17,11.45,6.99594425,3.45405575,2
1,NC-17,Drama,128.0,1,40000000,20350754,37750754,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17400000,9,-0.05623115,-0.49123115,-0.565,0
1,R,Drama,101.0,1,2500000,5274005,5691852,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,417847,14,1.2767408,1.109602,-0.8328612,2
4,R,Comedy,91.0,1,3500000,27467564,27936778,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,469214,6,6.981936571428571,6.847875428571428,-0.8659388571428571,2
12,PG,Drama,136.0,0,16500000,42993774,134993774,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,92000000,21,7.181440848484849,1.6056832727272727,4.575757575757576,2
7,PG-13,Action,135.0,0,175000000,88246220,264246220,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176000000,10,0.5099784,-0.49573588571428573,0.005714285714285714,1
4,R,Action,119.0,1,23000000,65647413,141247413,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75600000,8,5.141191869565217,1.854235347826087,2.2869565217391306,2
7,R,Action,108.0,1,35000000,60054449,113354449,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,53300000,7,2.2386985428571426,0.7158414,0.5228571428571429,2
3,R,Action,127.0,0,50000000,67823573,190023573,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,122200000,8,2.80047146,0.35647146,1.444,2
12,R,Comedy,98.0,0,4000000,4301000,4301000,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.07525,0.07525,-1.0,1
2,R,Action,108.0,0,32000000,18552460,18552460,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,-0.420235625,-0.420235625,-1.0,0
5,PG,Comedy,100.0,1,55000000,100328194,282300000,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,181971806,6,4.132727272727273,0.8241489818181819,2.308578290909091,2
3,R,Action,104.0,0,25000000,4064333,4064333,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,-0.83742668,-0.83742668,-1.0,0
6,G,Animation,81.0,1,55000000,141579773,347100000,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205520227,10,5.310909090909091,1.574177690909091,2.7367314,2
8,R,Biography,99.0,0,23000000,84919401,178919401,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,94000000,15,6.779104391304347,2.6921478695652175,3.0869565217391304,2
5,R,Action,116.0,0,55000000,91387195,159387195,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68000000,12,1.897949,0.6615853636363637,0.23636363636363636,2
9,R,Comedy,106.0,0,20000000,21284514,27688744,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6404230,10,0.3844372,0.0642257,-0.6797885,1
12,PG,Comedy,127.0,0,58000000,53458319,87100000,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33641681,7,0.5017241379310344,-0.0783048448275862,-0.4199710172413793,1
10,R,Comedy,105.0,1,30250000,72021008,115021008,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43000000,10,2.8023473719008263,1.3808597685950412,0.4214876033057851,2
8,G,Comedy,91.0,1,30000000,63658910,246100000,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,182441090,4,7.203333333333333,1.1219636666666666,5.081369666666666,2
12,R,Crime,122.0,0,11000000,39387284,83088295,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43701011,16,6.553481363636363,2.5806621818181816,2.9728191818181817,2
6,PG-13,Drama,135.0,0,22000000,71516617,175516617,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104000000,29,6.978028045454545,2.250755318181818,3.727272727272727,2
12,PG-13,Action,124.0,0,92000000,10017322,18517322,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8500000,16,-0.7987247608695652,-0.8911160652173913,-0.907608695652174,0
6,R,Action,96.0,0,85000000,34687912,113487912,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,78800000,11,0.33515190588235294,-0.5919069176470588,-0.07294117647058823,1
10,R,Drama,123.0,0,20000000,32051917,32051917,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0.60259585,0.60259585,-1.0,1
11,PG-13,Comedy,114.0,0,62000000,60022813,107822813,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47800000,22,0.739077629032258,-0.031890112903225805,-0.22903225806451613,1
7,R,Action,100.0,1,60000000,50024083,104324083,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54300000,29,0.7387347166666667,-0.16626528333333335,-0.095,1
11,PG-13,Adventure,90.0,1,30000000,108360063,212400000,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104039937,30,6.08,2.6120021,2.4679979,2
7,PG-13,Action,134.0,0,75000000,37361412,127361412,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90000000,12,0.69815216,-0.50184784,0.2,1
10,R,Crime,95.0,0,50000000,9812870,9812870,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,-0.8037426,-0.8037426,-1.0,0
8,R,Action,106.0,0,30000000,23998226,23998226,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,-0.20005913333333333,-0.20005913333333333,-1.0,0
9,R,Horror,87.0,1,5000000,15126948,15126948,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,2.0253896,2.0253896,-1.0,2
10,R,Action,133.0,0,50000000,30306268,83306268,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53000000,9,0.66612536,-0.39387464,0.06,1
8,PG-13,Drama,102.0,0,20000000,50008143,50008143,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1.50040715,1.50040715,-1.0,2
4,R,Adventure,139.0,0,28000000,31390587,31390587,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12109239285714286,0.12109239285714286,-1.0,1
7,PG,Drama,96.0,0,45000000,35627222,35627222,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,-0.20828395555555557,-0.20828395555555557,-1.0,0
1,R,Action,92.0,1,12000000,21089146,21089146,6.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.7574288333333333,0.7574288333333333,-1.0,1
7,PG-13,Action,114.0,1,22000000,50621733,110521733,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59900000,7,4.023715136363636,1.3009878636363637,1.7227272727272727,2
5,R,Crime,98.0,0,6000000,11784569,11784569,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0.9640948333333333,0.9640948333333333,-1.0,1
11,R,Action,110.0,0,68000000,35324232,77224232,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,41900000,11,0.1356504705882353,-0.480526,-0.38382352941176473,1
12,R,Biography,192.0,0,45000000,13668249,34668249,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21000000,5,-0.22959446666666666,-0.6962611333333333,-0.5333333333333333,0
11,R,Action,91.0,0,50000000,11497497,26097497,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14600000,9,-0.47805006,-0.77005006,-0.708,0
10,R,Drama,135.0,0,50000000,10359006,10359006,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,-0.79281988,-0.79281988,-1.0,0
10,R,Comedy,100.0,0,14000000,19637147,19637147,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,0.40265335714285716,0.40265335714285716,-1.0,1
12,R,Drama,110.0,0,9200000,2684904,4199334,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1514430,11,-0.5435506521739131,-0.7081626086956522,-0.8353880434782609,0
12,R,Drama,123.0,0,11000000,2844379,2844379,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,-0.7414200909090909,-0.7414200909090909,-1.0,0
4,R,Crime,101.0,0,40000000,14942422,14942422,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-0.62643945,-0.62643945,-1.0,0
11,PG-13,Comedy,103.0,0,20000000,17468887,22119269,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4650382,21,0.10596345,-0.12655565,-0.7674809,1
12,R,Biography,117.0,0,18000000,4100000,4100000,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,-0.7722222222222223,-0.7722222222222223,-1.0,0
8,R,Comedy,98.0,0,50000,10426506,10426506,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,207.53012,207.53012,-1.0,2
3,PG-13,Biography,139.0,0,14000000,2461628,2461628,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,-0.8241694285714286,-0.8241694285714286,-1.0,0
11,PG,Animation,88.0,0,80000000,90463534,250180384,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159716850,9,2.1272548,0.130794175,0.996460625,2
7,PG-13,Action,145.0,1,75000000,306169255,817400878,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,511231623,16,9.898678373333333,3.0822567333333333,5.81642164,2
12,R,Horror,111.0,1,15000000,103046663,173046640,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,69999977,6,10.536442666666666,5.869777533333333,3.6666651333333333,2
10,R,Crime,147.0,0,44000000,53300852,165600852,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,112300000,8,2.7636557272727273,0.211383,1.5522727272727272,2
1,R,Action,108.0,1,20000000,25728961,25736162,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7201,19,0.2868081,0.28644805,-0.99963995,1
3,R,Crime,98.0,0,7000000,24567751,51203507,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26635756,5,6.314786714285714,2.509678714285714,2.805108,2
5,PG-13,Action,110.0,1,80000000,180981886,457697994,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,276716108,19,4.721224925,1.262273575,2.45895135,2
5,R,Drama,93.0,1,3100000,16501785,71548935,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55047150,13,22.080301612903227,4.3231564516129035,16.75714516129032,2
5,PG-13,Action,113.0,0,88000000,241688385,495700000,6.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254011615,7,4.632954545454545,1.7464589204545455,1.886495625,2
2,PG-13,Comedy,92.0,0,10000000,38623460,41004412,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2380952,13,3.1004412,2.862346,-0.7619048,2
10,NC-17,Drama,100.0,0,10000000,3357324,3412380,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55056,5,-0.658762,-0.6642676,-0.9944944,0
12,R,Comedy,139.0,0,50000000,153952592,273552592,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,119600000,13,4.47105184,2.07905184,1.392,2
6,R,Action,136.0,0,75000000,134069511,336069511,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202000000,8,3.4809268133333333,0.78759348,1.6933333333333334,2
7,R,Crime,149.0,0,40000000,108766007,152266007,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43500000,14,2.806650175,1.719150175,0.0875,2
5,R,Drama,101.0,0,15000000,24769466,55669466,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30900000,9,2.7112977333333332,0.6512977333333333,1.06,2
12,PG-13,Comedy,106.0,0,80000000,37771017,101371017,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63600000,13,0.2671377125,-0.5278622875,-0.205,1
11,R,Drama,162.0,0,35000000,78716374,231710008,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,152993634,19,5.620285942857143,1.2490392571428572,3.3712466857142855,2
10,R,Action,121.0,0,65000000,33447612,33447612,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,-0.48542135384615387,-0.48542135384615387,-1.0,0
2,R,Comedy,91.0,0,5000000,407488,407576,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,88,13,-0.9184848,-0.9185024,-0.9999824,0
10,R,Crime,109.0,0,4500000,3802260,7011317,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209057,5,0.5580704444444444,-0.15505333333333332,-0.2868762222222222,1
11,R,Drama,135.0,0,4833610,24475416,34175000,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9699584,11,6.070284942310199,4.063589325576536,1.006695616733663,2
11,PG-13,Comedy,126.0,0,42000000,41267469,41267469,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,-0.017441214285714286,-0.017441214285714286,-1.0,0
10,PG,Comedy,108.0,0,2500000,25857416,34557416,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8700000,18,12.8229664,9.3429664,2.48,2
8,PG-13,Horror,96.0,0,40000000,27682712,27682712,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-0.3079322,-0.3079322,-1.0,0
7,PG-13,Comedy,114.0,0,25000000,25023424,32223424,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,7,0.28893696,0.00093696,-0.712,1
6,G,Animation,91.0,1,100000000,100138851,325500000,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225361149,27,2.255,0.00138851,1.25361149,2
6,R,Action,115.0,0,100000000,101295562,234400000,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,133104438,6,1.344,0.01295562,0.33104438,2
